"bird_ID","date","bird_played","key_pecked"
"0","1/30/2020","pu55bl08_UD",1
"1","2/12/2018","test",1
"1","8/21/2019","yelgrn_FD",1
"2","1/17/2020","bl11pu3_UD",1
"2","1/17/2020","pi183y24_UD",1
"2","3/11/2017","pu35pu36_UD",1
"2","3/11/2017","y40b7_UD",1
"2","3/24/2017","bl17y31_UD",1
"2","4/1/2017","bl17y31_UD",1
"2","4/2/2017","bl17y31_UD",1
"2","5/11/2017","y7wh27",1
"2","6/10/2017","y7wh27",1
"2","6/11/2017","y7wh27",1
"2","6/16/2017","y7wh27",1
"2","6/17/2017","y7wh27",1
"2","6/18/2017","y7wh27",1
"2","6/20/2017","y7wh27",1
"2","6/21/2017","bl11pu3_FD",1
"2","6/21/2017","bl11pu3_UD",1
"2","6/23/2017","bl11pu3_FD",1
"2","6/23/2017","bl4b13_FD",1
"2","6/25/2017","bl17y31_UD",1
"2","6/25/2017","bl1p1_UD",1
"2","6/28/2017","bl17bl57_FD",1
"2","6/28/2017","bl32gy22_UD",1
"2","6/9/2017","y7wh27",1
"2","7/10/2017","bl17y31_UD",1
"2","7/10/2017","bl1p1_UD",1
"2","7/11/2017","bkor_FD",1
"2","7/11/2017","yelred_FD",1
"2","7/11/2017","yelred_UD",1
"2","7/12/2017","bkor_UD",1
"2","7/13/2017","bl11pu3_FD",1
"2","7/13/2017","bl11pu3_UD",1
"2","7/14/2017","bl11pu3_FD",1
"2","7/16/2017","bl11pu3_FD",1
"2","7/18/2017","bl11pu3_FD",1
"2","7/18/2017","bl4b13_FD",1
"2","7/19/2017","pu35pu36_UD",1
"2","7/19/2017","y40b7_UD",1
"2","7/20/2017","bl17y31_UD",1
"2","7/20/2017","bl1p1_UD",1
"2","7/20/2017","pu35pu36_UD",1
"2","7/20/2017","y40b7_UD",1
"2","7/21/2017","bl17y31_UD",1
"2","7/21/2017","bl1p1_UD",1
"2","7/22/2017","bl17y31_UD",1
"2","7/22/2017","bl1p1_UD",1
"2","7/23/2017","bkor_FD",1
"2","7/23/2017","bkor_UD",1
"2","7/24/2017","bkor_FD",1
"2","7/24/2017","bkor_UD",1
"2","7/25/2017","bkor_FD",1
"2","7/25/2017","bkor_UD",1
"2","7/26/2017","bkor_FD",1
"2","7/26/2017","bkor_UD",1
"2","7/4/2017","bl11pu3_UD",1
"2","7/5/2017","bl11pu3_FD",1
"2","7/5/2017","bl4b13_FD",1
"2","7/6/2017","bl11pu3_FD",1
"2","7/6/2017","bl17bl57_FD",1
"2","7/6/2017","bl32gy22_UD",1
"2","7/6/2017","bl4b13_FD",1
"2","7/7/2017","bl17bl57_FD",1
"2","7/7/2017","bl17y31_UD",1
"2","7/7/2017","bl1p1_UD",1
"2","7/7/2017","bl32gy22_UD",1
"2","7/8/2017","bl17y31_UD",1
"2","7/8/2017","bl1p1_UD",1
"2","7/9/2017","bl17y31_UD",1
"2","7/9/2017","bl1p1_UD",1
"2","8/21/2019","yelgrn_FD",1
"2","8/31/2017","bl17bl57_FD",1
"2","8/31/2017","bl32gy22_UD",1
"2","9/1/2017","bl1p1_UD",1
"2","9/2/2017","pu35pu36_UD",1
"2","9/2/2017","y40b7_UD",1
"3","1/24/2020","blk17_UD",1
"3","1/24/2020","r16y36",1
"3","3/10/2017","b85w66",1
"3","3/10/2017","y7wh27",1
"3","3/11/2017","pu35pu36_UD",1
"3","3/11/2017","y40b7_UD",1
"3","5/10/2017","p3y3",1
"3","5/10/2017","pu46w46",1
"3","5/4/2017","pu46w46",1
"3","5/5/2017","p3y3",1
"3","5/5/2017","pu46w46",1
"3","6/20/2017","bl11pu3_FD",1
"3","6/21/2017","bl4b13_FD",1
"3","6/21/2017","bl4b13_UD",1
"3","6/22/2017","bl4b13_UD",1
"3","6/23/2017","bl11pu3_FD",1
"3","6/23/2017","bl4b13_FD",1
"3","6/25/2017","bl1p1_UD",1
"3","6/27/2017","bl17bl57_FD",1
"3","6/28/2017","bl17bl57_FD",1
"3","6/29/2017","bl17bl57_FD",1
"3","6/30/2017","bl17bl57_FD",1
"3","6/6/2017","y7wh27",1
"3","7/10/2017","bl11pu3_FD",1
"3","7/10/2017","bl4b13_FD",1
"3","7/10/2017","yelred_FD",1
"3","7/10/2017","yelred_UD",1
"3","7/12/2017","yelred_FD",1
"3","7/12/2017","yelred_UD",1
"3","7/13/2017","bkor_UD",1
"3","7/13/2017","bl11pu3_UD",1
"3","7/14/2017","bkor_FD",1
"3","7/14/2017","bl11pu3_UD",1
"3","7/15/2017","bkor_FD",1
"3","7/15/2017","bl11pu3_UD",1
"3","7/16/2017","bkor_FD",1
"3","7/16/2017","bl11pu3_UD",1
"3","7/17/2017","bl11pu3_UD",1
"3","7/19/2017","bkor_FD",1
"3","7/19/2017","bkor_UD",1
"3","7/19/2017","pu35pu36_UD",1
"3","7/19/2017","y40b7_UD",1
"3","7/20/2017","bl17y31_UD",1
"3","7/20/2017","bl1p1_UD",1
"3","7/20/2017","pu35pu36_UD",1
"3","7/20/2017","y40b7_UD",1
"3","7/21/2017","bl17y31_UD",1
"3","7/21/2017","bl1p1_UD",1
"3","7/22/2017","bl17y31_UD",1
"3","7/22/2017","bl1p1_UD",1
"3","7/23/2017","bl17bl57_FD",1
"3","7/23/2017","bl32gy22_UD",1
"3","7/24/2017","bl17bl57_FD",1
"3","7/24/2017","bl32gy22_UD",1
"3","7/25/2017","bl17bl57_FD",1
"3","7/25/2017","bl32gy22_UD",1
"3","7/26/2017","bl17bl57_FD",1
"3","7/26/2017","bl32gy22_UD",1
"3","7/3/2017","bl17bl57_FD",1
"3","7/3/2017","bl32gy22_UD",1
"3","7/3/2017","bl4b13_FD",1
"3","7/5/2017","bl17bl57_FD",1
"3","7/5/2017","bl17y31_UD",1
"3","7/5/2017","bl1p1_UD",1
"3","7/5/2017","bl32gy22_UD",1
"3","7/6/2017","bl17y31_UD",1
"3","7/6/2017","bl1p1_UD",1
"3","7/6/2017","pu35pu36_UD",1
"3","7/6/2017","y40b7_UD",1
"3","7/7/2017","bl11pu3_FD",1
"3","7/7/2017","bl4b13_FD",1
"3","7/7/2017","pu35pu36_UD",1
"3","7/7/2017","y40b7_UD",1
"3","7/8/2017","bl11pu3_FD",1
"3","7/8/2017","bl4b13_FD",1
"3","7/9/2017","bl11pu3_FD",1
"3","7/9/2017","bl4b13_FD",1
"3","8/30/2017","bl17y31_UD",1
"3","8/31/2017","bl17y31_UD",1
"3","8/31/2017","bl1p1_UD",1
"3","8/31/2017","pu35pu36_UD",1
"3","9/2/2017","bl17bl57_FD",1
"3","9/2/2017","bl32gy22_UD",1
"4","1/10/2018","pu55bl08_FD",1
"4","1/10/2018","yelred_FD",1
"4","1/10/2018","yelred_UD",1
"4","1/11/2018","pu55bl08_FD",1
"4","1/12/2018","bl14y6_FD",1
"4","1/12/2018","bl14y6_UD",1
"4","1/13/2018","y40b7_UD",1
"4","1/14/2018","pu35pu36_UD",1
"4","1/14/2018","y40b7_UD",1
"4","1/16/2018","bl17y31_UD",1
"4","1/16/2018","bl1p1_UD",1
"4","1/17/2018","bl17bl57_UD",1
"4","1/18/2018","bl14y6_FD",1
"4","1/20/2018","bl11pu3_FD",1
"4","1/20/2018","bl14y6_FD",1
"4","1/26/2018","bl14y6_FD",1
"4","1/26/2018","bl14y6_UD",1
"4","1/27/2018","bl14y6_FD",1
"4","1/27/2018","bl14y6_UD",1
"4","1/28/2018","bl14y6_FD",1
"4","1/28/2018","bl14y6_UD",1
"4","1/29/2018","bl14y6_UD",1
"4","1/3/2018","y7wh27",1
"4","1/4/2018","y7wh27",1
"4","1/9/2018","bkor_UD",1
"4","2/10/2018","yelgrn_FD",1
"4","2/10/2018","yelgrn_UD",1
"4","2/3/2018","yelgrn_FD",1
"4","2/3/2018","yelgrn_UD",1
"4","2/4/2018","yelgrn_FD",1
"4","2/4/2018","yelgrn_UD",1
"4","2/5/2018","yelgrn_FD",1
"4","2/5/2018","yelgrn_UD",1
"4","3/11/2017","pu35pu36_UD",1
"4","3/13/2017","bl17y31_UD",1
"4","3/16/2017","p3y3",1
"4","3/16/2017","pu46w46",1
"4","3/17/2017","p3y3",1
"4","3/22/2017","b85w66",1
"4","3/7/2017","example1",1
"4","4/1/2017","bl1p1_UD",1
"4","4/10/2017","bl17y31_UD",1
"4","4/2/2017","bl1p1_UD",1
"4","4/7/2017","bl32gy22_UD",1
"4","4/8/2017","b85w66",1
"4","5/13/2017","b85w66",1
"4","5/13/2017","pu54bl21",1
"4","5/14/2017","bl17y31_UD",1
"4","5/14/2017","bl1p1_UD",1
"4","5/18/2017","b85w66",1
"4","5/19/2017","b85w66",1
"4","5/19/2017","pu54bl21",1
"4","5/21/2017","p3y3",1
"4","5/21/2017","pu46w46",1
"4","5/24/2017","pu35pu36_UD",1
"4","5/25/2017","pu35pu36_UD",1
"4","5/25/2017","y40b7_UD",1
"4","5/26/2017","pu35pu36_UD",1
"4","5/26/2017","y40b7_UD",1
"4","5/27/2017","y40b7_UD",1
"4","5/28/2017","y40b7_UD",1
"4","6/14/2017","y7wh27",1
"4","6/2/2017","y7wh27",1
"4","6/3/2017","bl17bl57_FD",1
"4","6/3/2017","bl32gy22_UD",1
"4","6/6/2017","y7wh27",1
"4","7/12/2017","bl11pu3_FD",1
"4","7/12/2017","bl4b13_FD",1
"4","7/12/2017","bl4b13_UD",1
"4","7/13/2017","bl11pu3_FD",1
"4","7/23/2017","yelred_FD",1
"4","7/23/2017","yelred_UD",1
"4","7/24/2017","yelred_FD",1
"4","7/24/2017","yelred_UD",1
"4","7/3/2017","bl11pu3_FD",1
"4","7/3/2017","bl11pu3_UD",1
"4","7/8/2017","bl4b13_FD",1
"4","8/30/2017","y40b7_UD",1
"4","8/31/2017","pu35pu36_UD",1
"4","8/31/2017","y40b7_UD",1
"4","9/1/2017","bl17bl57_FD",1
"4","9/1/2017","bl1p1_UD",1
"4","9/1/2017","bl32gy22_UD",1
"4","9/2/2017","bl17y31_UD",1
"4","9/2/2017","bl1p1_UD",1
"5","1/10/2018","bkor_FD",1
"5","1/10/2018","bkor_UD",1
"5","1/11/2018","bl14y6_FD",1
"5","1/11/2018","bl14y6_UD",1
"5","1/11/2018","yelred_FD",1
"5","1/12/2018","bl14y6_FD",1
"5","1/12/2018","bl14y6_UD",1
"5","1/13/2018","y40b7_UD",1
"5","1/15/2018","bl17bl57_FD",1
"5","1/15/2018","bl17bl57_UD",1
"5","1/16/2018","bl17bl57_UD",1
"5","1/16/2018","bl32gy22_UD",1
"5","1/18/2018","bl11pu3_UD",1
"5","1/19/2018","bl11pu3_FD",1
"5","1/19/2018","bl14y6_FD",1
"5","1/19/2018","bl14y6_UD",1
"5","1/22/2018","bl11pu3_FD",1
"5","1/22/2018","bl11pu3_UD",1
"5","1/24/2018","bl11pu3_FD",1
"5","1/25/2018","bl11pu3_UD",1
"5","1/25/2018","bl4b13_FD",1
"5","1/26/2018","bl11pu3_FD",1
"5","1/26/2018","bl11pu3_UD",1
"5","1/29/2018","bl11pu3_FD",1
"5","1/3/2018","y7wh27",1
"5","1/4/2018","y7wh27",1
"5","1/8/2018","bkor_FD",1
"5","1/8/2018","bkor_UD",1
"5","1/9/2018","bkor_UD",1
"5","2/10/2018","bl11pu3_FD",1
"5","2/10/2018","bl14y6_FD",1
"5","2/10/2018","yelgrn_UD",1
"5","2/3/2018","yelgrn_FD",1
"5","2/3/2018","yelgrn_UD",1
"5","2/4/2018","yelgrn_FD",1
"5","2/4/2018","yelgrn_UD",1
"5","2/5/2018","blk17_FD",1
"5","2/5/2018","yelgrn_FD",1
"5","2/6/2018","bl14y6_FD",1
"5","2/9/2018","yelgrn_FD",1
"5","3/10/2017","pu54bl21",1
"5","3/13/2017","pu54bl21",1
"5","3/14/2017","pu35pu36_UD",1
"5","3/14/2017","y40b7_UD",1
"5","3/15/2017","bl17y31_UD",1
"5","3/16/2017","bl17bl57_FD",1
"5","3/16/2017","bl32gy22_UD",1
"5","3/23/2017","pu35pu36_UD",1
"5","4/1/2017","bl17y31_UD",1
"5","4/1/2017","bl1p1_UD",1
"5","4/12/2017","pu46w46",1
"5","4/2/2017","bl17y31_UD",1
"5","4/7/2017","bl1p1_UD",1
"5","5/12/2017","bl17bl57_FD",1
"5","5/12/2017","bl32gy22_UD",1
"5","5/14/2017","bl17bl57_FD",1
"5","5/14/2017","bl32gy22_UD",1
"5","5/17/2017","bl17bl57_FD",1
"5","5/19/2017","bl17bl57_FD",1
"5","5/20/2017","bl32gy22_UD",1
"5","5/21/2017","bl17bl57_FD",1
"5","5/22/2017","bl17bl57_FD",1
"5","5/23/2017","bl17y31_UD",1
"5","5/23/2017","bl1p1_UD",1
"5","5/24/2017","bl17y31_UD",1
"5","5/24/2017","bl1p1_UD",1
"5","5/25/2017","bl1p1_UD",1
"5","5/27/2017","bl17y31_UD",1
"5","5/31/2017","y7wh27",1
"5","6/19/2017","bl11pu3_FD",1
"5","6/2/2017","bl17y31_UD",1
"5","6/2/2017","bl1p1_UD",1
"5","6/25/2017","bl4b13_FD",1
"5","6/3/2017","bl17y31_UD",1
"5","6/3/2017","bl1p1_UD",1
"5","6/6/2017","y7wh27",1
"5","6/7/2017","y7wh27",1
"5","8/31/2017","bl17bl57_FD",1
"5","8/31/2017","bl32gy22_UD",1
"5","9/1/2017","bl1p1_UD",1
"5","9/2/2017","pu35pu36_UD",1
"5","9/2/2017","y40b7_UD",1
"6","1/12/2018","bkor_FD",1
"6","1/12/2018","bkor_UD",1
"6","1/14/2018","bkor_FD",1
"6","1/16/2018","yelred_FD",1
"6","1/16/2018","yelred_UD",1
"6","1/17/2018","pu35pu36_UD",1
"6","1/17/2018","y40b7_UD",1
"6","1/20/2018","bl11pu3_FD",1
"6","1/20/2018","bl11pu3_UD",1
"6","1/25/2018","bl4b13_FD",1
"6","1/26/2018","bl17bl57_UD",1
"6","1/26/2018","bl32gy22_UD",1
"6","1/27/2018","bl11pu3_UD",1
"6","1/28/2018","bl11pu3_FD",1
"6","1/28/2018","bl11pu3_UD",1
"6","1/4/2018","y7wh27",1
"6","1/5/2018","y7wh27",1
"6","1/6/2018","y7wh27",1
"6","1/8/2018","bkor_UD",1
"6","2/10/2018","yelgrn_UD",1
"6","2/3/2018","yelgrn_FD",1
"6","2/4/2018","yelgrn_FD",1
"6","2/4/2018","yelgrn_UD",1
"6","2/5/2018","yelgrn_UD",1
"6","2/9/2018","yelgrn_FD",1
"6","3/17/2018","bl14y6_FD",1
"6","3/17/2018","y7wh27",1
"6","3/18/2018","bl14y6_FD",1
"6","3/18/2018","y7wh27",1
"6","3/19/2018","bl14y6_FD",1
"6","3/19/2018","y7wh27",1
"6","3/22/2018","bl35p35_calls",1
"6","3/23/2018","bl14y6_FD",1
"6","3/23/2018","bl36p46_calls",1
"6","6/20/2017","simple",1
"6","6/20/2017","test",1
"6","8/28/2017","y7wh27",1
"6","8/30/2017","y7wh27",1
"6","8/31/2017","y7wh27",1
"6","9/1/2017","bl17bl57_FD",1
"6","9/1/2017","bl32gy22_UD",1
"7","1/10/2018","bkor_UD",1
"7","1/11/2018","bkor_FD",1
"7","1/11/2018","bkor_UD",1
"7","1/12/2018","bl14y6_UD",1
"7","1/12/2018","yelred_UD",1
"7","1/13/2018","bl14y6_FD",1
"7","1/13/2018","bl14y6_UD",1
"7","1/13/2018","pu55bl08_FD",1
"7","1/14/2018","bl14y6_FD",1
"7","1/14/2018","bl14y6_UD",1
"7","1/14/2018","pu55bl08_FD",1
"7","1/16/2018","pu35pu36_UD",1
"7","1/16/2018","y40b7_UD",1
"7","1/17/2018","bl17y31_UD",1
"7","1/17/2018","bl1p1_UD",1
"7","1/20/2018","bl11pu3_FD",1
"7","1/20/2018","bl11pu3_UD",1
"7","1/24/2018","bl11pu3_FD",1
"7","1/25/2018","bl11pu3_FD",1
"7","1/25/2018","bl11pu3_UD",1
"7","1/25/2018","bl4b13_FD",1
"7","1/26/2018","bl11pu3_UD",1
"7","1/27/2018","bl11pu3_UD",1
"7","1/28/2018","bl11pu3_UD",1
"7","1/29/2018","bl11pu3_FD",1
"7","1/29/2018","bl14y6_FD",1
"7","1/6/2018","y7wh27",1
"7","1/8/2018","bkor_FD",1
"7","1/8/2018","bkor_UD",1
"7","1/8/2018","y7wh27",1
"7","1/9/2018","bkor_FD",1
"7","1/9/2018","bkor_UD",1
"7","2/10/2018","bl11pu3_FD",1
"7","2/10/2018","bl14y6_FD",1
"7","2/10/2018","yelgrn_UD",1
"7","2/3/2018","yelgrn_FD",1
"7","2/3/2018","yelgrn_UD",1
"7","2/4/2018","yelgrn_FD",1
"7","2/5/2018","blk17_FD",1
"7","2/5/2018","yelgrn_FD",1
"7","2/6/2018","bl14y6_FD",1
"7","2/9/2018","yelgrn_FD",1
"7","2/9/2018","yelgrn_UD",1
"7","3/17/2018","y7wh27",1
"7","3/19/2018","y7wh27",1
"7","3/23/2018","bl36p46_calls",1
"7","4/26/2017","simple",1
"7","5/13/2017","bl17y31_UD",1
"7","5/13/2017","bl1p1_UD",1
"7","5/14/2017","pu35pu36_UD",1
"7","5/14/2017","y40b7_UD",1
"7","5/16/2017","p3y3",1
"7","5/17/2017","b85w66",1
"7","5/17/2017","pu54bl21",1
"7","5/18/2017","b85w66",1
"7","5/18/2017","pu54bl21",1
"7","5/22/2017","bl17bl57_FD",1
"7","5/23/2017","pu35pu36_UD",1
"7","5/23/2017","y40b7_UD",1
"7","5/25/2017","pu35pu36_UD",1
"7","5/25/2017","y40b7_UD",1
"7","5/26/2017","pu35pu36_UD",1
"7","5/26/2017","y40b7_UD",1
"7","5/27/2017","y40b7_UD",1
"7","5/30/2017","y7wh27",1
"7","5/31/2017","y7wh27",1
"7","5/5/2017","y40b7_UD",1
"7","5/8/2017","pu35pu36_UD",1
"7","6/1/2017","y7wh27",1
"7","6/14/2017","y7wh27",1
"7","6/18/2017","y7wh27",1
"7","6/19/2017","bl11pu3_FD",1
"7","6/19/2017","y7wh27",1
"7","6/2/2017","y7wh27",1
"7","6/20/2017","bl4b13_FD",1
"7","6/21/2017","bl4b13_FD",1
"7","6/21/2017","bl4b13_UD",1
"7","6/22/2017","bl11pu3_FD",1
"7","6/22/2017","bl4b13_FD",1
"7","6/23/2017","bl11pu3_FD",1
"7","6/23/2017","bl4b13_FD",1
"7","6/25/2017","bl1p1_UD",1
"7","6/27/2017","bl17bl57_FD",1
"7","6/28/2017","bl17bl57_FD",1
"7","6/28/2017","bl32gy22_UD",1
"7","6/28/2017","pu35pu36_UD",1
"7","6/3/2017","y40b7_UD",1
"7","6/30/2017","y40b7_UD",1
"7","6/6/2017","y7wh27",1
"7","7/10/2017","bl4b13_FD",1
"7","7/11/2017","bkor_FD",1
"7","7/11/2017","yelred_FD",1
"7","7/11/2017","yelred_UD",1
"7","7/12/2017","bkor_FD",1
"7","7/14/2017","bkor_FD",1
"7","7/14/2017","bkor_UD",1
"7","7/15/2017","bkor_FD",1
"7","7/15/2017","bkor_UD",1
"7","7/16/2017","bkor_FD",1
"7","7/16/2017","bkor_UD",1
"7","7/17/2017","bkor_FD",1
"7","7/17/2017","yelred_FD",1
"7","7/17/2017","yelred_UD",1
"7","7/19/2017","pu35pu36_UD",1
"7","7/19/2017","y40b7_UD",1
"7","7/19/2017","yelred_FD",1
"7","7/19/2017","yelred_UD",1
"7","7/20/2017","bl11pu3_FD",1
"7","7/20/2017","bl4b13_FD",1
"7","7/20/2017","pu35pu36_UD",1
"7","7/20/2017","y40b7_UD",1
"7","7/21/2017","bl11pu3_FD",1
"7","7/21/2017","bl4b13_FD",1
"7","7/22/2017","bl11pu3_FD",1
"7","7/22/2017","bl4b13_FD",1
"7","7/23/2017","bl17y31_UD",1
"7","7/23/2017","bl1p1_UD",1
"7","7/24/2017","bl17y31_UD",1
"7","7/24/2017","bl1p1_UD",1
"7","7/26/2017","bl17y31_UD",1
"7","7/28/2017","y40b7_UD",1
"7","7/29/2017","pu35pu36_UD",1
"7","7/3/2017","pu35pu36_UD",1
"7","7/30/2017","pu35pu36_UD",1
"7","7/31/2017","pu35pu36_UD",1
"7","7/31/2017","y40b7_UD",1
"7","7/4/2017","pu35pu36_UD",1
"7","7/4/2017","y40b7_UD",1
"7","7/5/2017","bl11pu3_FD",1
"7","7/5/2017","bl4b13_FD",1
"7","7/5/2017","bl4b13_UD",1
"7","7/6/2017","bl4b13_FD",1
"7","7/6/2017","bl4b13_UD",1
"7","7/7/2017","bl4b13_FD",1
"7","7/7/2017","bl4b13_UD",1
"7","7/8/2017","bl4b13_FD",1
"7","7/8/2017","bl4b13_UD",1
"7","7/9/2017","bl4b13_FD",1
"7","7/9/2017","bl4b13_UD",1
"7","8/28/2017","y7wh27",1
"7","8/29/2017","y7wh27",1
"7","8/31/2017","y7wh27",1
"7","9/1/2017","bl1p1_UD",1
"7","9/2/2017","bl17y31_UD",1
"7","9/2/2017","y7wh27",1
